Periode,Wilayah,Kode Wilayah,Kota/Kab,Kode Kota/Kab,Status Sekolah,Tingkat - I,Tingkat - II,Tingkat - III,Tingkat - IV,Tingkat - V,Tingkat - VI,Jumlah
2017,PROV. SUMATERA UTARA,12,KOTA TEBING TINGGI,1276,Swasta,1,3,0,0,2,0,6
2017,PROV. SUMATERA UTARA,12,KOTA TEBING TINGGI,1276,Negeri,1,1,0,2,2,2,8
2017,PROV. SUMATERA UTARA,12,KOTA PADANG SIDEMPUAN,1277,Swasta,0,0,1,0,0,0,1
2017,PROV. SUMATERA UTARA,12,KOTA PADANG SIDEMPUAN,1277,Negeri,3,21,0,0,2,2,28
2017,PROV. SUMATERA UTARA,12,KOTA GUNUNGSITOLI,1278,Swasta,1,0,0,0,0,2,3
2017,PROV. SUMATERA UTARA,12,KOTA GUNUNGSITOLI,1278,Negeri,15,6,8,9,9,10,57
2017,PROV. SUMATERA BARAT,13,KAB. PESISIR SELATAN,1301,Swasta,0,0,0,0,0,0,0
2017,PROV. SUMATERA BARAT,13,KAB. PESISIR SELATAN,1301,Negeri,10,8,6,7,7,11,49
2017,PROV. SUMATERA BARAT,13,KAB. SOLOK,1302,Swasta,0,0,1,0,0,0,1
2017,PROV. SUMATERA BARAT,13,KAB. SOLOK,1302,Negeri,16,8,7,9,9,9,58
2017,PROV. SUMATERA BARAT,13,KAB. SIJUNJUNG,1303,Swasta,0,0,0,0,0,0,0
2017,PROV. SUMATERA BARAT,13,KAB. SIJUNJUNG,1303,Negeri,5,2,4,4,12,5,32
2017,PROV. SUMATERA BARAT,13,KAB. TANAH DATAR,1304,Negeri,11,0,4,2,4,2,23
2017,PROV. SUMATERA BARAT,13,KAB. TANAH DATAR,1304,Swasta,0,0,0,0,0,0,0
2017,PROV. SUMATERA BARAT,13,KAB. PADANG PARIAMAN,1305,Negeri,22,11,12,8,11,12,76
2017,PROV. SUMATERA BARAT,13,KAB. PADANG PARIAMAN,1305,Swasta,0,0,1,0,2,0,3
2017,PROV. SUMATERA BARAT,13,KAB. AGAM,1306,Swasta,0,0,0,0,0,0,0
2017,PROV. SUMATERA BARAT,13,KAB. AGAM,1306,Negeri,10,5,5,11,6,5,42
2017,PROV. SUMATERA BARAT,13,KAB. LIMA PULUH KOTA,1307,Negeri,14,7,4,13,17,9,64
2017,PROV. SUMATERA BARAT,13,KAB. LIMA PULUH KOTA,1307,Swasta,1,0,0,0,1,0,2
2017,PROV. SUMATERA BARAT,13,KAB. PASAMAN,1308,Swasta,0,0,1,0,0,0,1
2017,PROV. SUMATERA BARAT,13,KAB. PASAMAN,1308,Negeri,10,4,9,5,8,9,45
2017,PROV. SUMATERA BARAT,13,KAB. KEPULAUAN MENTAWAI,1309,Negeri,2,0,1,0,1,1,5
2017,PROV. SUMATERA BARAT,13,KAB. KEPULAUAN MENTAWAI,1309,Swasta,0,0,0,0,0,0,0
2017,PROV. SUMATERA BARAT,13,KAB. DHARMASRAYA,1310,Negeri,5,4,2,2,4,3,20
2017,PROV. SUMATERA BARAT,13,KAB. DHARMASRAYA,1310,Swasta,1,0,0,1,0,1,3
2017,PROV. SUMATERA BARAT,13,KAB. SOLOK SELATAN,1311,Swasta,0,0,0,0,0,0,0
2017,PROV. SUMATERA BARAT,13,KAB. SOLOK SELATAN,1311,Negeri,4,6,6,10,4,6,36
2017,PROV. SUMATERA BARAT,13,KAB. PASAMAN BARAT,1312,Swasta,6,1,0,1,2,1,11
2017,PROV. SUMATERA BARAT,13,KAB. PASAMAN BARAT,1312,Negeri,18,9,12,3,10,6,58
2017,PROV. SUMATERA BARAT,13,KOTA PADANG,1371,Negeri,20,12,12,9,9,8,70
2017,PROV. SUMATERA BARAT,13,KOTA PADANG,1371,Swasta,4,4,3,0,3,2,16
2017,PROV. SUMATERA BARAT,13,KOTA SOLOK,1372,Negeri,0,2,1,1,1,2,7
2017,PROV. SUMATERA BARAT,13,KOTA SOLOK,1372,Swasta,0,0,0,0,0,0,0
2017,PROV. SUMATERA BARAT,13,KOTA SAWAHLUNTO,1373,Negeri,1,1,4,1,0,0,7
2017,PROV. SUMATERA BARAT,13,KOTA SAWAHLUNTO,1373,Swasta,0,0,0,0,0,0,0
2017,PROV. SUMATERA BARAT,13,KOTA PADANG PANJANG,1374,Swasta,1,0,0,0,0,0,1
2017,PROV. SUMATERA BARAT,13,KOTA PADANG PANJANG,1374,Negeri,0,0,0,1,1,2,4
2017,PROV. SUMATERA BARAT,13,KOTA BUKITTINGGI,1375,Negeri,2,2,0,0,1,2,7
2017,PROV. SUMATERA BARAT,13,KOTA BUKITTINGGI,1375,Swasta,0,0,0,0,1,0,1
2017,PROV. SUMATERA BARAT,13,KOTA PAYAKUMBUH,1376,Swasta,0,0,0,0,0,0,0
2017,PROV. SUMATERA BARAT,13,KOTA PAYAKUMBUH,1376,Negeri,0,0,0,1,0,3,4
2017,PROV. SUMATERA BARAT,13,KOTA PARIAMAN,1377,Swasta,0,0,0,0,0,0,0
2017,PROV. SUMATERA BARAT,13,KOTA PARIAMAN,1377,Negeri,0,2,0,1,0,0,3
2017,PROV. RIAU,14,KAB. KAMPAR,1401,Negeri,28,16,17,16,18,53,148
2017,PROV. RIAU,14,KAB. KAMPAR,1401,Swasta,1,1,1,2,3,0,8
2017,PROV. RIAU,14,KAB. INDRAGIRI HULU,1402,Swasta,0,1,1,0,1,1,4
2017,PROV. RIAU,14,KAB. INDRAGIRI HULU,1402,Negeri,12,5,8,11,17,55,108
2017,PROV. RIAU,14,KAB. BENGKALIS,1403,Negeri,11,15,11,14,16,19,86
2017,PROV. RIAU,14,KAB. BENGKALIS,1403,Swasta,8,2,1,0,0,2,13
2017,PROV. RIAU,14,KAB. INDRAGIRI HILIR,1404,Negeri,17,16,16,14,16,29,108
2017,PROV. RIAU,14,KAB. INDRAGIRI HILIR,1404,Swasta,0,1,0,0,1,1,3
2017,PROV. RIAU,14,KAB. PELALAWAN,1405,Swasta,6,2,3,2,0,2,15
2017,PROV. RIAU,14,KAB. PELALAWAN,1405,Negeri,10,8,5,16,3,18,60
2017,PROV. RIAU,14,KAB. ROKAN HULU,1406,Swasta,10,22,19,24,1,10,86
2017,PROV. RIAU,14,KAB. ROKAN HULU,1406,Negeri,77,34,30,34,26,34,235
2017,PROV. RIAU,14,KAB. ROKAN HILIR,1407,Negeri,14,10,15,10,11,32,92
2017,PROV. RIAU,14,KAB. ROKAN HILIR,1407,Swasta,6,3,5,1,1,3,19
2017,PROV. RIAU,14,KAB. SIAK,1408,Negeri,9,13,7,5,9,27,70
2017,PROV. RIAU,14,KAB. SIAK,1408,Swasta,2,6,5,3,1,2,19
2017,PROV. RIAU,14,KAB. KUANTAN SINGINGI,1409,Swasta,0,1,0,0,0,0,1
2017,PROV. RIAU,14,KAB. KUANTAN SINGINGI,1409,Negeri,4,7,6,6,6,4,33
2017,PROV. RIAU,14,KAB. KEPULAUAN MERANTI,1410,Negeri,13,8,8,10,8,25,72
2017,PROV. RIAU,14,KAB. KEPULAUAN MERANTI,1410,Swasta,3,0,0,0,0,0,3
2017,PROV. RIAU,14,KOTA PEKANBARU,1471,Swasta,5,8,9,8,7,2,39
2017,PROV. RIAU,14,KOTA PEKANBARU,1471,Negeri,9,12,8,11,10,50,100
2017,PROV. RIAU,14,KOTA DUMAI,1472,Swasta,3,5,4,0,3,2,17
2017,PROV. RIAU,14,KOTA DUMAI,1472,Negeri,2,4,4,0,2,6,18
2017,PROV. JAMBI,15,KAB. KERINCI,1501,Swasta,0,0,0,0,0,0,0
2017,PROV. JAMBI,15,KAB. KERINCI,1501,Negeri,3,0,4,5,12,38,62
2017,PROV. JAMBI,15,KAB. MERANGIN,1502,Swasta,0,3,0,0,1,0,4
2017,PROV. JAMBI,15,KAB. MERANGIN,1502,Negeri,28,14,11,8,7,24,92
2017,PROV. JAMBI,15,KAB. SAROLANGUN,1503,Swasta,0,0,0,0,0,1,1
2017,PROV. JAMBI,15,KAB. SAROLANGUN,1503,Negeri,7,6,14,5,12,50,94
2017,PROV. JAMBI,15,KAB. BATANGHARI,1504,Negeri,4,10,9,7,7,8,45
2017,PROV. JAMBI,15,KAB. BATANGHARI,1504,Swasta,1,0,0,0,0,0,1
2017,PROV. JAMBI,15,KAB. MUARO JAMBI,1505,Swasta,0,0,0,0,0,1,1
2017,PROV. JAMBI,15,KAB. MUARO JAMBI,1505,Negeri,4,1,2,4,6,5,22
2017,PROV. JAMBI,15,KAB. TANJUNG JABUNG BARAT,1506,Negeri,5,5,2,4,6,12,34
2017,PROV. JAMBI,15,KAB. TANJUNG JABUNG BARAT,1506,Swasta,0,3,0,1,0,0,4
2017,PROV. JAMBI,15,KAB. TANJUNG JABUNG TIMUR,1507,Negeri,8,8,3,7,4,13,43
2017,PROV. JAMBI,15,KAB. TANJUNG JABUNG TIMUR,1507,Swasta,0,0,0,0,0,0,0
2017,PROV. JAMBI,15,KAB. BUNGO,1508,Swasta,4,2,1,0,3,0,10
2017,PROV. JAMBI,15,KAB. BUNGO,1508,Negeri,6,8,26,17,14,24,95
2017,PROV. JAMBI,15,KAB. TEBO,1509,Negeri,16,11,8,11,13,19,78
2017,PROV. JAMBI,15,KAB. TEBO,1509,Swasta,4,0,1,0,1,0,6
2017,PROV. JAMBI,15,KOTA JAMBI,1571,Negeri,6,6,5,2,2,8,29
2017,PROV. JAMBI,15,KOTA JAMBI,1571,Swasta,6,3,3,0,3,2,17
2017,PROV. JAMBI,15,KOTA SUNGAI PENUH,1572,Negeri,2,2,6,1,2,4,17
2017,PROV. JAMBI,15,KOTA SUNGAI PENUH,1572,Swasta,0,0,0,0,0,0,0
2017,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ULU,1601,Negeri,10,14,14,16,3,13,70
2017,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ULU,1601,Swasta,1,1,0,0,0,0,2
2017,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ILIR,1602,Negeri,86,58,25,23,30,155,377
2017,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ILIR,1602,Swasta,0,0,0,0,0,0,0
2017,PROV. SUMATERA SELATAN,16,KAB. MUARA ENIM,1603,Negeri,22,9,8,15,16,37,107
2017,PROV. SUMATERA SELATAN,16,KAB. MUARA ENIM,1603,Swasta,2,0,0,2,0,1,5
2017,PROV. SUMATERA SELATAN,16,KAB. LAHAT,1604,Negeri,32,9,7,6,7,48,109
2017,PROV. SUMATERA SELATAN,16,KAB. LAHAT,1604,Swasta,0,0,0,0,0,0,0
2017,PROV. SUMATERA SELATAN,16,KAB. MUSI RAWAS,1605,Negeri,38,7,8,12,10,64,139
2017,PROV. SUMATERA SELATAN,16,KAB. MUSI RAWAS,1605,Swasta,3,1,0,0,0,2,6
2017,PROV. SUMATERA SELATAN,16,KAB. MUSI BANYUASIN,1606,Negeri,24,26,25,37,44,104,260
2017,PROV. SUMATERA SELATAN,16,KAB. MUSI BANYUASIN,1606,Swasta,2,1,4,3,3,5,18
2017,PROV. SUMATERA SELATAN,16,KAB. BANYUASIN,1607,Negeri,37,31,30,43,36,107,284
2017,PROV. SUMATERA SELATAN,16,KAB. BANYUASIN,1607,Swasta,0,0,0,1,0,2,3
2017,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ULU TIMUR,1608,Swasta,0,1,0,0,1,0,2
2017,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ULU TIMUR,1608,Negeri,11,17,9,5,17,40,99
2017,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ULU SELATAN,1609,Swasta,0,0,0,0,0,1,1
2017,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ULU SELATAN,1609,Negeri,6,7,5,1,9,7,35
2017,PROV. SUMATERA SELATAN,16,KAB. OGAN ILIR,1610,Swasta,1,0,0,0,0,1,2
2017,PROV. SUMATERA SELATAN,16,KAB. OGAN ILIR,1610,Negeri,7,8,9,7,2,6,39
2017,PROV. SUMATERA SELATAN,16,KAB. EMPAT LAWANG,1611,Swasta,0,0,0,0,0,0,0
2017,PROV. SUMATERA SELATAN,16,KAB. EMPAT LAWANG,1611,Negeri,2,12,0,4,1,7,26
2017,PROV. SUMATERA SELATAN,16,KAB. PENUKAL ABAB LEMATANG ILIR,1612,Swasta,1,2,0,0,0,3,6
2017,PROV. SUMATERA SELATAN,16,KAB. PENUKAL ABAB LEMATANG ILIR,1612,Negeri,23,10,16,6,7,24,86
2017,PROV. SUMATERA SELATAN,16,KAB. MUSI RAWAS UTARA,1613,Negeri,11,8,12,17,25,91,164
2017,PROV. SUMATERA SELATAN,16,KAB. MUSI RAWAS UTARA,1613,Swasta,0,0,0,0,0,2,2
2017,PROV. SUMATERA SELATAN,16,KOTA PALEMBANG,1671,Swasta,7,1,1,1,4,6,20
2017,PROV. SUMATERA SELATAN,16,KOTA PALEMBANG,1671,Negeri,33,26,15,8,14,55,151
2017,PROV. SUMATERA SELATAN,16,KOTA PAGAR ALAM,1672,Swasta,0,0,0,0,0,0,0
2017,PROV. SUMATERA SELATAN,16,KOTA PAGAR ALAM,1672,Negeri,4,1,4,1,1,3,14
2017,PROV. SUMATERA SELATAN,16,KOTA LUBUK LINGGAU,1673,Swasta,2,0,0,0,0,0,2
2017,PROV. SUMATERA SELATAN,16,KOTA LUBUK LINGGAU,1673,Negeri,35,0,5,10,3,7,60
2017,PROV. SUMATERA SELATAN,16,KOTA PRABUMULIH,1674,Swasta,3,0,0,0,1,0,4
2017,PROV. SUMATERA SELATAN,16,KOTA PRABUMULIH,1674,Negeri,10,5,3,5,13,5,41
2017,PROV. BENGKULU,17,KAB. BENGKULU SELATAN,1701,Negeri,3,0,0,1,2,5,11
2017,PROV. BENGKULU,17,KAB. BENGKULU SELATAN,1701,Swasta,1,0,0,0,0,0,1
2017,PROV. BENGKULU,17,KAB. REJANG LEBONG,1702,Negeri,12,25,21,7,12,17,94
2017,PROV. BENGKULU,17,KAB. REJANG LEBONG,1702,Swasta,1,0,0,0,0,0,1
2017,PROV. BENGKULU,17,KAB. BENGKULU UTARA,1703,Swasta,0,0,0,0,0,0,0
2017,PROV. BENGKULU,17,KAB. BENGKULU UTARA,1703,Negeri,11,5,8,9,5,18,56
2017,PROV. BENGKULU,17,KAB. KAUR,1704,Swasta,0,0,0,0,0,0,0
2017,PROV. BENGKULU,17,KAB. KAUR,1704,Negeri,3,3,2,15,8,9,40
2017,PROV. BENGKULU,17,KAB. SELUMA,1705,Negeri,35,4,8,19,7,11,84
2017,PROV. BENGKULU,17,KAB. SELUMA,1705,Swasta,0,0,0,0,0,0,0
2017,PROV. BENGKULU,17,KAB. MUKOMUKO,1706,Swasta,0,0,0,0,0,0,0
2017,PROV. BENGKULU,17,KAB. MUKOMUKO,1706,Negeri,2,2,4,4,6,5,23
2017,PROV. BENGKULU,17,KAB. LEBONG,1707,Swasta,0,1,0,0,0,0,1
2017,PROV. BENGKULU,17,KAB. LEBONG,1707,Negeri,5,8,5,5,12,10,45
2017,PROV. BENGKULU,17,KAB. KEPAHIANG,1708,Swasta,0,0,0,0,0,0,0
2017,PROV. BENGKULU,17,KAB. KEPAHIANG,1708,Negeri,2,3,1,6,4,29,45
2017,PROV. BENGKULU,17,KAB. BENGKULU TENGAH,1709,Negeri,2,0,3,4,4,10,23
2017,PROV. BENGKULU,17,KAB. BENGKULU TENGAH,1709,Swasta,0,0,0,0,0,0,0
2017,PROV. BENGKULU,17,KOTA BENGKULU,1771,Negeri,4,8,9,10,12,12,55
2017,PROV. BENGKULU,17,KOTA BENGKULU,1771,Swasta,4,2,0,2,3,3,14
2017,PROV. LAMPUNG,18,KAB. LAMPUNG SELATAN,1801,Swasta,5,8,3,1,0,1,18
2017,PROV. LAMPUNG,18,KAB. LAMPUNG SELATAN,1801,Negeri,23,14,12,21,13,38,121
2017,PROV. LAMPUNG,18,KAB. LAMPUNG TENGAH,1802,Negeri,28,16,14,20,21,63,162
2017,PROV. LAMPUNG,18,KAB. LAMPUNG TENGAH,1802,Swasta,3,1,1,0,1,5,11
2017,PROV. LAMPUNG,18,KAB. LAMPUNG UTARA,1803,Negeri,20,11,9,13,14,27,94
2017,PROV. LAMPUNG,18,KAB. LAMPUNG UTARA,1803,Swasta,0,0,0,1,0,0,1
2017,PROV. LAMPUNG,18,KAB. LAMPUNG BARAT,1804,Swasta,0,0,1,1,2,2,6
2017,PROV. LAMPUNG,18,KAB. LAMPUNG BARAT,1804,Negeri,5,0,1,3,1,3,13
2017,PROV. LAMPUNG,18,KAB. TULANG BAWANG,1805,Swasta,4,0,0,3,3,36,46
2017,PROV. LAMPUNG,18,KAB. TULANG BAWANG,1805,Negeri,8,11,4,7,1,35,66
2017,PROV. LAMPUNG,18,KAB. TANGGAMUS,1806,Swasta,0,0,0,0,0,0,0
2017,PROV. LAMPUNG,18,KAB. TANGGAMUS,1806,Negeri,11,10,7,6,8,25,67
2017,PROV. LAMPUNG,18,KAB. LAMPUNG TIMUR,1807,Negeri,63,15,14,40,25,40,197
2017,PROV. LAMPUNG,18,KAB. LAMPUNG TIMUR,1807,Swasta,2,2,1,3,0,4,12
2017,PROV. LAMPUNG,18,KAB. WAY KANAN,1808,Negeri,10,7,33,17,20,39,126
2017,PROV. LAMPUNG,18,KAB. WAY KANAN,1808,Swasta,0,2,1,0,0,0,3
2017,PROV. LAMPUNG,18,KAB. PESAWARAN,1809,Swasta,0,0,0,0,0,0,0
2017,PROV. LAMPUNG,18,KAB. PESAWARAN,1809,Negeri,13,6,10,4,1,7,41
2017,PROV. LAMPUNG,18,KAB. PRINGSEWU,1810,Negeri,2,4,2,1,5,9,23
2017,PROV. LAMPUNG,18,KAB. PRINGSEWU,1810,Swasta,26,0,0,0,0,0,26
2017,PROV. LAMPUNG,18,KAB. MESUJI,1811,Negeri,11,1,7,2,11,19,51
2017,PROV. LAMPUNG,18,KAB. MESUJI,1811,Swasta,2,0,0,0,0,0,2
2017,PROV. LAMPUNG,18,KAB. TULANG BAWANG BARAT,1812,Negeri,3,3,1,4,2,6,19
2017,PROV. LAMPUNG,18,KAB. TULANG BAWANG BARAT,1812,Swasta,1,1,0,2,1,0,5
2017,PROV. LAMPUNG,18,KAB. PESISIR BARAT,1813,Swasta,0,0,0,0,0,0,0
2017,PROV. LAMPUNG,18,KAB. PESISIR BARAT,1813,Negeri,6,2,1,3,3,7,22
2017,PROV. LAMPUNG,18,KOTA BANDAR LAMPUNG,1871,Swasta,5,2,4,2,1,1,15
2017,PROV. LAMPUNG,18,KOTA BANDAR LAMPUNG,1871,Negeri,23,6,9,4,3,6,51
2017,PROV. LAMPUNG,18,KOTA METRO,1872,Swasta,3,0,1,0,2,0,6
2017,PROV. LAMPUNG,18,KOTA METRO,1872,Negeri,3,0,0,2,0,3,8
2017,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BANGKA,1901,Swasta,4,0,0,1,0,0,5
2017,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BANGKA,1901,Negeri,6,4,2,4,4,9,29
2017,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BELITUNG,1902,Swasta,0,0,0,0,0,0,0
2017,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BELITUNG,1902,Negeri,10,1,1,1,2,2,17
2017,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BANGKA SELATAN,1903,Negeri,12,3,4,8,7,14,48
2017,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BANGKA SELATAN,1903,Swasta,0,0,0,0,0,0,0
2017,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BANGKA TENGAH,1904,Negeri,4,2,2,4,5,8,25
2017,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BANGKA TENGAH,1904,Swasta,1,0,0,1,1,0,3
2017,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BANGKA BARAT,1905,Swasta,0,0,0,1,0,0,1
2017,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BANGKA BARAT,1905,Negeri,10,15,6,7,3,11,52
2017,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BELITUNG TIMUR,1906,Swasta,0,0,0,0,0,0,0
2017,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BELITUNG TIMUR,1906,Negeri,2,0,4,0,3,3,12
2017,PROV. KEPULAUAN BANGKA BELITUNG,19,KOTA PANGKAL PINANG,1971,Swasta,0,0,0,0,0,0,0
2017,PROV. KEPULAUAN BANGKA BELITUNG,19,KOTA PANGKAL PINANG,1971,Negeri,7,2,2,0,1,3,15
2017,PROV. KEPULAUAN RIAU,21,KAB. BINTAN,2101,Negeri,0,2,4,5,1,1,13
2017,PROV. KEPULAUAN RIAU,21,KAB. BINTAN,2101,Swasta,1,1,0,0,0,0,2
2017,PROV. KEPULAUAN RIAU,21,KAB. KARIMUN,2102,Swasta,3,0,0,1,0,2,6
2017,PROV. KEPULAUAN RIAU,21,KAB. KARIMUN,2102,Negeri,1,3,0,3,1,2,10
2017,PROV. KEPULAUAN RIAU,21,KAB. NATUNA,2103,Negeri,3,2,1,3,2,3,14
2017,PROV. KEPULAUAN RIAU,21,KAB. NATUNA,2103,Swasta,0,0,0,0,0,0,0
2017,PROV. KEPULAUAN RIAU,21,KAB. LINGGA,2104,Swasta,1,0,0,0,0,0,1
2017,PROV. KEPULAUAN RIAU,21,KAB. LINGGA,2104,Negeri,2,3,0,1,8,5,19
2017,PROV. KEPULAUAN RIAU,21,KAB. KEPULAUAN ANAMBAS,2105,Negeri,0,0,0,0,0,0,0
2017,PROV. KEPULAUAN RIAU,21,KAB. KEPULAUAN ANAMBAS,2105,Swasta,0,0,0,0,0,0,0
2017,PROV. KEPULAUAN RIAU,21,KOTA BATAM,2171,Negeri,12,6,10,5,11,8,52
2017,PROV. KEPULAUAN RIAU,21,KOTA BATAM,2171,Swasta,22,27,18,15,18,14,114
2017,PROV. KEPULAUAN RIAU,21,KOTA TANJUNG PINANG,2172,Negeri,6,1,0,0,0,1,8
2017,PROV. KEPULAUAN RIAU,21,KOTA TANJUNG PINANG,2172,Swasta,0,0,1,1,0,4,6
2017,PROV. D.K.I. JAKARTA,31,KAB. ADM. KEP. SERIBU,3101,Negeri,2,0,0,0,0,0,2
2017,PROV. D.K.I. JAKARTA,31,KOTA ADM. JAKARTA PUSAT,3171,Swasta,6,9,4,13,4,8,44
2017,PROV. D.K.I. JAKARTA,31,KOTA ADM. JAKARTA PUSAT,3171,Negeri,7,8,2,5,3,6,31
2017,PROV. D.K.I. JAKARTA,31,KOTA ADM. JAKARTA UTARA,3172,Swasta,22,7,11,15,42,11,108
2017,PROV. D.K.I. JAKARTA,31,KOTA ADM. JAKARTA UTARA,3172,Negeri,5,9,10,5,3,14,46
2017,PROV. D.K.I. JAKARTA,31,KOTA ADM. JAKARTA BARAT,3173,Swasta,24,5,10,7,11,26,83
2017,PROV. D.K.I. JAKARTA,31,KOTA ADM. JAKARTA BARAT,3173,Negeri,13,13,11,12,10,19,78
2017,PROV. D.K.I. JAKARTA,31,KOTA ADM. JAKARTA SELATAN,3174,Swasta,9,8,7,6,6,6,42
2017,PROV. D.K.I. JAKARTA,31,KOTA ADM. JAKARTA SELATAN,3174,Negeri,11,22,8,11,14,14,80
2017,PROV. D.K.I. JAKARTA,31,KOTA ADM. JAKARTA TIMUR,3175,Swasta,11,14,9,1,6,19,60
2017,PROV. D.K.I. JAKARTA,31,KOTA ADM. JAKARTA TIMUR,3175,Negeri,14,16,8,16,26,13,93
2017,PROV. JAWA BARAT,32,KAB. BOGOR,3201,Negeri,98,61,35,84,43,212,533
2017,PROV. JAWA BARAT,32,KAB. BOGOR,3201,Swasta,38,23,15,19,11,26,132
2017,PROV. JAWA BARAT,32,KAB. SUKABUMI,3202,Negeri,25,8,2,4,4,9,52
2017,PROV. JAWA BARAT,32,KAB. SUKABUMI,3202,Swasta,0,1,2,0,1,1,5
2017,PROV. JAWA BARAT,32,KAB. CIANJUR,3203,Swasta,0,1,0,0,1,1,3
2017,PROV. JAWA BARAT,32,KAB. CIANJUR,3203,Negeri,29,15,12,13,17,56,142
2017,PROV. JAWA BARAT,32,KAB. BANDUNG,3204,Negeri,83,38,33,39,47,90,330
2017,PROV. JAWA BARAT,32,KAB. BANDUNG,3204,Swasta,1,0,0,0,2,2,5
2017,PROV. JAWA BARAT,32,KAB. GARUT,3205,Swasta,5,1,1,0,0,0,7
2017,PROV. JAWA BARAT,32,KAB. GARUT,3205,Negeri,56,20,13,18,26,126,259
2017,PROV. JAWA BARAT,32,KAB. TASIKMALAYA,3206,Swasta,0,0,0,0,0,0,0
2017,PROV. JAWA BARAT,32,KAB. TASIKMALAYA,3206,Negeri,7,8,1,5,5,14,40
2017,PROV. JAWA BARAT,32,KAB. CIAMIS,3207,Swasta,0,0,0,0,0,0,0
2017,PROV. JAWA BARAT,32,KAB. CIAMIS,3207,Negeri,20,5,6,4,0,2,37
2017,PROV. JAWA BARAT,32,KAB. KUNINGAN,3208,Negeri,20,6,4,4,4,6,44
2017,PROV. JAWA BARAT,32,KAB. KUNINGAN,3208,Swasta,0,0,0,0,0,0,0
2017,PROV. JAWA BARAT,32,KAB. CIREBON,3209,Negeri,47,26,26,23,20,52,194
2017,PROV. JAWA BARAT,32,KAB. CIREBON,3209,Swasta,1,0,0,2,1,4,8
2017,PROV. JAWA BARAT,32,KAB. MAJALENGKA,3210,Negeri,19,2,2,2,6,4,35
2017,PROV. JAWA BARAT,32,KAB. MAJALENGKA,3210,Swasta,0,0,0,0,0,0,0
2017,PROV. JAWA BARAT,32,KAB. SUMEDANG,3211,Swasta,1,1,0,0,0,0,2
2017,PROV. JAWA BARAT,32,KAB. SUMEDANG,3211,Negeri,16,8,1,1,4,2,32
2017,PROV. JAWA BARAT,32,KAB. INDRAMAYU,3212,Negeri,31,9,8,6,18,34,106
2017,PROV. JAWA BARAT,32,KAB. INDRAMAYU,3212,Swasta,2,1,2,0,2,0,7
2017,PROV. JAWA BARAT,32,KAB. SUBANG,3213,Swasta,0,1,0,0,0,3,4
2017,PROV. JAWA BARAT,32,KAB. SUBANG,3213,Negeri,33,12,11,8,12,74,150
2017,PROV. JAWA BARAT,32,KAB. PURWAKARTA,3214,Negeri,19,6,9,5,17,23,79
2017,PROV. JAWA BARAT,32,KAB. PURWAKARTA,3214,Swasta,0,1,1,0,0,1,3
2017,PROV. JAWA BARAT,32,KAB. KARAWANG,3215,Swasta,1,2,3,1,2,1,10
2017,PROV. JAWA BARAT,32,KAB. KARAWANG,3215,Negeri,48,38,26,20,18,51,201
2017,PROV. JAWA BARAT,32,KAB. BEKASI,3216,Swasta,19,23,15,19,14,3,93
2017,PROV. JAWA BARAT,32,KAB. BEKASI,3216,Negeri,51,31,21,21,22,27,173
2017,PROV. JAWA BARAT,32,KAB. BANDUNG BARAT,3217,Negeri,14,13,15,3,8,35,88
2017,PROV. JAWA BARAT,32,KAB. BANDUNG BARAT,3217,Swasta,3,2,0,2,1,0,8
2017,PROV. JAWA BARAT,32,KAB. PANGANDARAN,3218,Negeri,3,4,1,1,0,3,12
2017,PROV. JAWA BARAT,32,KAB. PANGANDARAN,3218,Swasta,0,0,0,0,0,0,0
2017,PROV. JAWA BARAT,32,KOTA BOGOR,3271,Swasta,3,3,1,0,3,2,12
2017,PROV. JAWA BARAT,32,KOTA BOGOR,3271,Negeri,9,5,2,1,6,9,32
2017,PROV. JAWA BARAT,32,KOTA SUKABUMI,3272,Negeri,12,11,7,3,5,4,42
2017,PROV. JAWA BARAT,32,KOTA SUKABUMI,3272,Swasta,1,4,2,0,1,0,8
2017,PROV. JAWA BARAT,32,KOTA BANDUNG,3273,Negeri,28,2,14,4,7,10,65
